"Budget","Project","Asset Name","Date","RiskedGrossForecast","UnRiskedGrossForecast","RiskedNetForecast","UnriskedNetForecast"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2011-01-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2011-02-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2011-03-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2011-04-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2011-05-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2011-06-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2011-07-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2011-08-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2011-09-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2011-10-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2011-11-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2011-12-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2012-01-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2012-02-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2012-03-01","1.0","1.0","1.0","1.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2012-04-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2012-05-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2012-06-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2012-07-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2012-08-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2012-09-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2012-10-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2012-11-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2012-12-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2013-01-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2013-02-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2013-03-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2013-04-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2013-05-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2013-06-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2013-07-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2013-08-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2013-09-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2013-10-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2013-11-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 017","Eagle Ford Shale Type Well A","2013-12-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2011-01-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2011-02-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2011-03-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2011-04-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2011-05-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2011-06-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2011-07-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2011-08-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2011-09-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2011-10-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2011-11-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2011-12-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2012-01-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2012-02-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2012-03-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2012-04-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2012-05-01","1.0","1.0","1.0","1.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2012-06-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2012-07-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2012-08-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2012-09-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2012-10-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2012-11-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2012-12-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2013-01-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2013-02-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2013-03-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2013-04-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2013-05-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2013-06-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2013-07-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2013-08-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2013-09-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2013-10-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2013-11-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""A"" D&C 018","Eagle Ford Shale Type Well A","2013-12-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2011-01-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2011-02-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2011-03-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2011-04-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2011-05-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2011-06-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2011-07-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2011-08-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2011-09-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2011-10-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2011-11-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2011-12-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2012-01-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2012-02-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2012-03-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2012-04-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2012-05-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2012-06-01","1.0","1.0","1.0","1.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2012-07-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2012-08-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2012-09-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2012-10-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2012-11-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2012-12-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2013-01-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2013-02-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2013-03-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2013-04-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2013-05-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2013-06-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2013-07-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2013-08-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2013-09-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2013-10-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2013-11-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 001","Eagle Ford Shale Type Well B","2013-12-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2011-01-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2011-02-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2011-03-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2011-04-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2011-05-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2011-06-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2011-07-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2011-08-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2011-09-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2011-10-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2011-11-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2011-12-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2012-01-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2012-02-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2012-03-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2012-04-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2012-05-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2012-06-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2012-07-01","1.0","1.0","1.0","1.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2012-08-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2012-09-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2012-10-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2012-11-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2012-12-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2013-01-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2013-02-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2013-03-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2013-04-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2013-05-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2013-06-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2013-07-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2013-08-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2013-09-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2013-10-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2013-11-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 002","Eagle Ford Shale Type Well B","2013-12-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 003","Eagle Ford Shale Type Well B","2011-01-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 003","Eagle Ford Shale Type Well B","2011-02-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 003","Eagle Ford Shale Type Well B","2011-03-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 003","Eagle Ford Shale Type Well B","2011-04-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 003","Eagle Ford Shale Type Well B","2011-05-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 003","Eagle Ford Shale Type Well B","2011-06-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 003","Eagle Ford Shale Type Well B","2011-07-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 003","Eagle Ford Shale Type Well B","2011-08-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 003","Eagle Ford Shale Type Well B","2011-09-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 003","Eagle Ford Shale Type Well B","2011-10-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 003","Eagle Ford Shale Type Well B","2011-11-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 003","Eagle Ford Shale Type Well B","2011-12-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 003","Eagle Ford Shale Type Well B","2012-01-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 003","Eagle Ford Shale Type Well B","2012-02-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 003","Eagle Ford Shale Type Well B","2012-03-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 003","Eagle Ford Shale Type Well B","2012-04-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 003","Eagle Ford Shale Type Well B","2012-05-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 003","Eagle Ford Shale Type Well B","2012-06-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 003","Eagle Ford Shale Type Well B","2012-07-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 003","Eagle Ford Shale Type Well B","2012-08-01","1.0","1.0","1.0","1.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 003","Eagle Ford Shale Type Well B","2012-09-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 003","Eagle Ford Shale Type Well B","2012-10-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 003","Eagle Ford Shale Type Well B","2012-11-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 003","Eagle Ford Shale Type Well B","2012-12-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 003","Eagle Ford Shale Type Well B","2013-01-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 003","Eagle Ford Shale Type Well B","2013-02-01","0.0","0.0","0.0","0.0"
"Training Forecast","Eagle Ford Shale ""B"" D&C 003","Eagle Ford Shale Type Well B","2013-03-01","0.0","0.0","0.0","0.0"
