"Budget","Project","Asset Name","Product","Date","Forecast Gross Risked Row","Actuals Gross Risked Row","Blended Gross Risked Row","FieldEst Gross Risked Row","FinActuals Gross Risked Row","FinBlend Gross Risked Row","Forecast Gross Unrisked Raw","Actuals Gross Unrisked Raw","Blended Gross Unrisked Raw","FieldEst Gross Unrisked Raw","FinActuals Gross Unrisked Raw","FinBlend Gross Unrisked Raw","Forecast Gross Risked Shrunk","Actuals Gross Risked Shrunk","Blended Gross Risked Shrunk","FieldEst Gross Risked Shrunk","FinActuals Gross Risked Shrunk","FinBlend Gross Risked Shrunk","Forecast Gross Unrisked Shrunk","Actuals Gross Unrisked Shrunk","Blended Gross Unrisked Shrunk","FieldEst Gross Unrisked Shrunk","FinActuals Gross Unrisked Shrunk","FinBlend Gross Unrisked Shrunk","Forecast Net Risked Raw","Actuals Net Risked Raw","Blended Net Risked Raw","FieldEst Net Risked Raw","FinActuals Net Risked Raw","FinBlend Net Risked Raw","Forecast Net Unrisked Raw","Actuals Net Unrisked Raw","Blended Net Unrisked Raw","FieldEst Net Unrisked Raw","FinActuals Net Unrisked Raw","FinBlend Net Unrisked Raw","Forecast Net Risked Sales","Actuals Net Risked Sales","Blended Net Risked Sales","FieldEst Net Risked Sales","FinActuals Net Risked Sales","FinBlend Net Risked Sales","Forecast Net Unrisked Sales","Actuals Net Unrisked Sales","Blended Net Unrisked Sales","FieldEst Net Unrisked Sales","FinActuals Net Unrisked Sales","FinBlend Net Unrisked Sales","Forecast Net Risked After Royalty","Actuals Net Risked After Royalty","Blended Net Risked After Royalty","FieldEst Net Risked After Royalty","FinActuals Net Risked After Royalty","FinBlend Net Risked After Royalty","Forecast Net Unrisked After Royalty","Actuals Net Unrisked After Royalty","Blended Net Unrisked After Royalty","FieldEst Net Unrisked After Royalty","FinActuals Net Unrisked After Royalty","FinBlend Net Unrisked After Royalty","Forecast Gross Unrisked Row","Forecast Gross Unrisked Row","Forecast Gross Unrisked Row","Forecast Gross Unrisked Row"
"Training Forecast","Eagle Ford Shale ""A"" D&C 014","Eagle Ford Shale Type Well A","Gas","2013-08-01","229568.80373507086","0.0","229568.80373507086","0.0","0.0","229568.80373507086","229568.80373507086","0.0","229568.80373507086","0.0","0.0","229568.80373507086","229568.80373507086","0.0","229568.80373507086","0.0","0.0","229568.80373507086","229568.80373507086","0.0","229568.80373507086","0.0","0.0","229568.80373507086","195133.48317481112","0.0","195133.48317481112","0.0","0.0","195133.48317481112","195133.48317481112","0.0","195133.48317481112","0.0","0.0","195133.48317481112","195133.48317481112","0.0","195133.48317481112","0.0","0.0","195133.48317481112","195133.48317481112","0.0","195133.48317481112","0.0","0.0","195133.48317481112","172176.60280130338","0.0","172176.60280130338","0.0","0.0","172176.60280130338","172176.60280130338","0.0","172176.60280130338","0.0","0.0","172176.60280130338","229568.80373507086","229568.80373507086","229568.80373507086","229568.80373507086"
"Training Forecast","Eagle Ford Shale ""A"" D&C 014","Eagle Ford Shale Type Well A","Gas","2013-09-01","214375.24504966475","0.0","214375.24504966475","0.0","0.0","214375.24504966475","214375.24504966475","0.0","214375.24504966475","0.0","0.0","214375.24504966475","214375.24504966475","0.0","214375.24504966475","0.0","0.0","214375.24504966475","214375.24504966475","0.0","214375.24504966475","0.0","0.0","214375.24504966475","182218.95829221606","0.0","182218.95829221606","0.0","0.0","182218.95829221606","182218.95829221606","0.0","182218.95829221606","0.0","0.0","182218.95829221606","182218.95829221606","0.0","182218.95829221606","0.0","0.0","182218.95829221606","182218.95829221606","0.0","182218.95829221606","0.0","0.0","182218.95829221606","160781.4337872481","0.0","160781.4337872481","0.0","0.0","160781.4337872481","160781.4337872481","0.0","160781.4337872481","0.0","0.0","160781.4337872481","214375.24504966475","214375.24504966475","214375.24504966475","214375.24504966475"
"Training Forecast","Eagle Ford Shale ""A"" D&C 014","Eagle Ford Shale Type Well A","Gas","2013-10-01","216838.31454677042","0.0","216838.31454677042","0.0","0.0","216838.31454677042","216838.31454677042","0.0","216838.31454677042","0.0","0.0","216838.31454677042","216838.31454677042","0.0","216838.31454677042","0.0","0.0","216838.31454677042","216838.31454677042","0.0","216838.31454677042","0.0","0.0","216838.31454677042","184312.56736475322","0.0","184312.56736475322","0.0","0.0","184312.56736475322","184312.56736475322","0.0","184312.56736475322","0.0","0.0","184312.56736475322","184312.56736475322","0.0","184312.56736475322","0.0","0.0","184312.56736475322","184312.56736475322","0.0","184312.56736475322","0.0","0.0","184312.56736475322","162628.73591007758","0.0","162628.73591007758","0.0","0.0","162628.73591007758","162628.73591007758","0.0","162628.73591007758","0.0","0.0","162628.73591007758","216838.31454677042","216838.31454677042","216838.31454677042","216838.31454677042"
"Training Forecast","Eagle Ford Shale ""A"" D&C 014","Eagle Ford Shale Type Well A","Gas","2013-11-01","206537.88793351222","0.0","206537.88793351222","0.0","0.0","206537.88793351222","206537.88793351222","0.0","206537.88793351222","0.0","0.0","206537.88793351222","206537.88793351222","0.0","206537.88793351222","0.0","0.0","206537.88793351222","206537.88793351222","0.0","206537.88793351222","0.0","0.0","206537.88793351222","175557.20474348497","0.0","175557.20474348497","0.0","0.0","175557.20474348497","175557.20474348497","0.0","175557.20474348497","0.0","0.0","175557.20474348497","175557.20474348497","0.0","175557.20474348497","0.0","0.0","175557.20474348497","175557.20474348497","0.0","175557.20474348497","0.0","0.0","175557.20474348497","154903.4159501344","0.0","154903.4159501344","0.0","0.0","154903.4159501344","154903.4159501344","0.0","154903.4159501344","0.0","0.0","154903.4159501344","206537.88793351222","206537.88793351222","206537.88793351222","206537.88793351222"
"Training Forecast","Eagle Ford Shale ""A"" D&C 014","Eagle Ford Shale Type Well A","Gas","2013-12-01","215401.00843101833","0.0","215401.00843101833","0.0","0.0","215401.00843101833","215401.00843101833","0.0","215401.00843101833","0.0","0.0","215401.00843101833","215401.00843101833","0.0","215401.00843101833","0.0","0.0","215401.00843101833","215401.00843101833","0.0","215401.00843101833","0.0","0.0","215401.00843101833","183090.85716636572","0.0","183090.85716636572","0.0","0.0","183090.85716636572","183090.85716636572","0.0","183090.85716636572","0.0","0.0","183090.85716636572","183090.85716636572","0.0","183090.85716636572","0.0","0.0","183090.85716636572","183090.85716636572","0.0","183090.85716636572","0.0","0.0","183090.85716636572","161550.75632326305","0.0","161550.75632326305","0.0","0.0","161550.75632326305","161550.75632326305","0.0","161550.75632326305","0.0","0.0","161550.75632326305","215401.00843101833","215401.00843101833","215401.00843101833","215401.00843101833"
"Training Forecast","Eagle Ford Shale ""A"" D&C 015","Eagle Ford Shale Type Well A","Gas","2012-03-01","36437.75834501956","0.0","36437.75834501956","0.0","0.0","36437.75834501956","36437.75834501956","0.0","36437.75834501956","0.0","0.0","36437.75834501956","36437.75834501956","0.0","36437.75834501956","0.0","0.0","36437.75834501956","36437.75834501956","0.0","36437.75834501956","0.0","0.0","36437.75834501956","30972.09459326662","0.0","30972.09459326662","0.0","0.0","30972.09459326662","30972.09459326662","0.0","30972.09459326662","0.0","0.0","30972.09459326662","30972.09459326662","0.0","30972.09459326662","0.0","0.0","30972.09459326662","30972.09459326662","0.0","30972.09459326662","0.0","0.0","30972.09459326662","27328.318758764668","0.0","27328.318758764668","0.0","0.0","27328.318758764668","27328.318758764668","0.0","27328.318758764668","0.0","0.0","27328.318758764668","36437.75834501956","36437.75834501956","36437.75834501956","36437.75834501956"
"Training Forecast","Eagle Ford Shale ""A"" D&C 015","Eagle Ford Shale Type Well A","Gas","2012-04-01","902152.9461845041","0.0","902152.9461845041","0.0","0.0","902152.9461845041","902152.9461845041","0.0","902152.9461845041","0.0","0.0","902152.9461845041","902152.9461845041","0.0","902152.9461845041","0.0","0.0","902152.9461845041","902152.9461845041","0.0","902152.9461845041","0.0","0.0","902152.9461845041","766830.0042568283","0.0","766830.0042568283","0.0","0.0","766830.0042568283","766830.0042568283","0.0","766830.0042568283","0.0","0.0","766830.0042568283","766830.0042568283","0.0","766830.0042568283","0.0","0.0","766830.0042568283","766830.0042568283","0.0","766830.0042568283","0.0","0.0","766830.0042568283","676614.7096383781","0.0","676614.7096383781","0.0","0.0","676614.7096383781","676614.7096383781","0.0","676614.7096383781","0.0","0.0","676614.7096383781","902152.9461845041","902152.9461845041","902152.9461845041","902152.9461845041"
"Training Forecast","Eagle Ford Shale ""A"" D&C 015","Eagle Ford Shale Type Well A","Gas","2012-05-01","732377.406152549","0.0","732377.406152549","0.0","0.0","732377.406152549","732377.406152549","0.0","732377.406152549","0.0","0.0","732377.406152549","732377.406152549","0.0","732377.406152549","0.0","0.0","732377.406152549","732377.406152549","0.0","732377.406152549","0.0","0.0","732377.406152549","622520.7952296666","0.0","622520.7952296666","0.0","0.0","622520.7952296666","622520.7952296666","0.0","622520.7952296666","0.0","0.0","622520.7952296666","622520.7952296666","0.0","622520.7952296666","0.0","0.0","622520.7952296666","622520.7952296666","0.0","622520.7952296666","0.0","0.0","622520.7952296666","549283.0546144116","0.0","549283.0546144116","0.0","0.0","549283.0546144116","549283.0546144116","0.0","549283.0546144116","0.0","0.0","549283.0546144116","732377.406152549","732377.406152549","732377.406152549","732377.406152549"
"Training Forecast","Eagle Ford Shale ""A"" D&C 015","Eagle Ford Shale Type Well A","Gas","2012-06-01","596069.4992767307","0.0","596069.4992767307","0.0","0.0","596069.4992767307","596069.4992767307","0.0","596069.4992767307","0.0","0.0","596069.4992767307","596069.4992767307","0.0","596069.4992767307","0.0","0.0","596069.4992767307","596069.4992767307","0.0","596069.4992767307","0.0","0.0","596069.4992767307","506659.0743852209","0.0","506659.0743852209","0.0","0.0","506659.0743852209","506659.0743852209","0.0","506659.0743852209","0.0","0.0","506659.0743852209","506659.0743852209","0.0","506659.0743852209","0.0","0.0","506659.0743852209","506659.0743852209","0.0","506659.0743852209","0.0","0.0","506659.0743852209","447052.1244575479","0.0","447052.1244575479","0.0","0.0","447052.1244575479","447052.1244575479","0.0","447052.1244575479","0.0","0.0","447052.1244575479","596069.4992767307","596069.4992767307","596069.4992767307","596069.4992767307"
"Training Forecast","Eagle Ford Shale ""A"" D&C 015","Eagle Ford Shale Type Well A","Gas","2012-07-01","538604.8415432391","0.0","538604.8415432391","0.0","0.0","538604.8415432391","538604.8415432391","0.0","538604.8415432391","0.0","0.0","538604.8415432391","538604.8415432391","0.0","538604.8415432391","0.0","0.0","538604.8415432391","538604.8415432391","0.0","538604.8415432391","0.0","0.0","538604.8415432391","457814.1153117537","0.0","457814.1153117537","0.0","0.0","457814.1153117537","457814.1153117537","0.0","457814.1153117537","0.0","0.0","457814.1153117537","457814.1153117537","0.0","457814.1153117537","0.0","0.0","457814.1153117537","457814.1153117537","0.0","457814.1153117537","0.0","0.0","457814.1153117537","403953.63115742966","0.0","403953.63115742966","0.0","0.0","403953.63115742966","403953.63115742966","0.0","403953.63115742966","0.0","0.0","403953.63115742966","538604.8415432391","538604.8415432391","538604.8415432391","538604.8415432391"
"Training Forecast","Eagle Ford Shale ""A"" D&C 015","Eagle Ford Shale Type Well A","Gas","2012-08-01","482540.7381497142","0.0","482540.7381497142","0.0","0.0","482540.7381497142","482540.7381497142","0.0","482540.7381497142","0.0","0.0","482540.7381497142","482540.7381497142","0.0","482540.7381497142","0.0","0.0","482540.7381497142","482540.7381497142","0.0","482540.7381497142","0.0","0.0","482540.7381497142","410159.6274272562","0.0","410159.6274272562","0.0","0.0","410159.6274272562","410159.6274272562","0.0","410159.6274272562","0.0","0.0","410159.6274272562","410159.6274272562","0.0","410159.6274272562","0.0","0.0","410159.6274272562","410159.6274272562","0.0","410159.6274272562","0.0","0.0","410159.6274272562","361905.5536122853","0.0","361905.5536122853","0.0","0.0","361905.5536122853","361905.5536122853","0.0","361905.5536122853","0.0","0.0","361905.5536122853","482540.7381497142","482540.7381497142","482540.7381497142","482540.7381497142"
"Training Forecast","Eagle Ford Shale ""A"" D&C 015","Eagle Ford Shale Type Well A","Gas","2012-09-01","419893.48956159037","0.0","419893.48956159037","0.0","0.0","419893.48956159037","419893.48956159037","0.0","419893.48956159037","0.0","0.0","419893.48956159037","419893.48956159037","0.0","419893.48956159037","0.0","0.0","419893.48956159037","419893.48956159037","0.0","419893.48956159037","0.0","0.0","419893.48956159037","356909.4661273523","0.0","356909.4661273523","0.0","0.0","356909.4661273523","356909.4661273523","0.0","356909.4661273523","0.0","0.0","356909.4661273523","356909.4661273523","0.0","356909.4661273523","0.0","0.0","356909.4661273523","356909.4661273523","0.0","356909.4661273523","0.0","0.0","356909.4661273523","314920.117171193","0.0","314920.117171193","0.0","0.0","314920.117171193","314920.117171193","0.0","314920.117171193","0.0","0.0","314920.117171193","419893.48956159037","419893.48956159037","419893.48956159037","419893.48956159037"
"Training Forecast","Eagle Ford Shale ""A"" D&C 015","Eagle Ford Shale Type Well A","Gas","2012-10-01","403074.31988411164","0.0","403074.31988411164","0.0","0.0","403074.31988411164","403074.31988411164","0.0","403074.31988411164","0.0","0.0","403074.31988411164","403074.31988411164","0.0","403074.31988411164","0.0","0.0","403074.31988411164","403074.31988411164","0.0","403074.31988411164","0.0","0.0","403074.31988411164","342613.17190149473","0.0","342613.17190149473","0.0","0.0","342613.17190149473","342613.17190149473","0.0","342613.17190149473","0.0","0.0","342613.17190149473","342613.17190149473","0.0","342613.17190149473","0.0","0.0","342613.17190149473","342613.17190149473","0.0","342613.17190149473","0.0","0.0","342613.17190149473","302305.73991308315","0.0","302305.73991308315","0.0","0.0","302305.73991308315","302305.73991308315","0.0","302305.73991308315","0.0","0.0","302305.73991308315","403074.31988411164","403074.31988411164","403074.31988411164","403074.31988411164"
"Training Forecast","Eagle Ford Shale ""A"" D&C 015","Eagle Ford Shale Type Well A","Gas","2012-11-01","367421.4490643139","0.0","367421.4490643139","0.0","0.0","367421.4490643139","367421.4490643139","0.0","367421.4490643139","0.0","0.0","367421.4490643139","367421.4490643139","0.0","367421.4490643139","0.0","0.0","367421.4490643139","367421.4490643139","0.0","367421.4490643139","0.0","0.0","367421.4490643139","312308.2317046663","0.0","312308.2317046663","0.0","0.0","312308.2317046663","312308.2317046663","0.0","312308.2317046663","0.0","0.0","312308.2317046663","312308.2317046663","0.0","312308.2317046663","0.0","0.0","312308.2317046663","312308.2317046663","0.0","312308.2317046663","0.0","0.0","312308.2317046663","275566.0867982353","0.0","275566.0867982353","0.0","0.0","275566.0867982353","275566.0867982353","0.0","275566.0867982353","0.0","0.0","275566.0867982353","367421.4490643139","367421.4490643139","367421.4490643139","367421.4490643139"
"Training Forecast","Eagle Ford Shale ""A"" D&C 015","Eagle Ford Shale Type Well A","Gas","2012-12-01","367143.3679818064","0.0","367143.3679818064","0.0","0.0","367143.3679818064","367143.3679818064","0.0","367143.3679818064","0.0","0.0","367143.3679818064","367143.3679818064","0.0","367143.3679818064","0.0","0.0","367143.3679818064","367143.3679818064","0.0","367143.3679818064","0.0","0.0","367143.3679818064","312071.8627845356","0.0","312071.8627845356","0.0","0.0","312071.8627845356","312071.8627845356","0.0","312071.8627845356","0.0","0.0","312071.8627845356","312071.8627845356","0.0","312071.8627845356","0.0","0.0","312071.8627845356","312071.8627845356","0.0","312071.8627845356","0.0","0.0","312071.8627845356","275357.52598635526","0.0","275357.52598635526","0.0","0.0","275357.52598635526","275357.52598635526","0.0","275357.52598635526","0.0","0.0","275357.52598635526","367143.3679818064","367143.3679818064","367143.3679818064","367143.3679818064"
"Training Forecast","Eagle Ford Shale ""A"" D&C 015","Eagle Ford Shale Type Well A","Gas","2013-01-01","353650.4499634057","0.0","353650.4499634057","0.0","0.0","353650.4499634057","353650.4499634057","0.0","353650.4499634057","0.0","0.0","353650.4499634057","353650.4499634057","0.0","353650.4499634057","0.0","0.0","353650.4499634057","353650.4499634057","0.0","353650.4499634057","0.0","0.0","353650.4499634057","300602.8824688941","0.0","300602.8824688941","0.0","0.0","300602.8824688941","300602.8824688941","0.0","300602.8824688941","0.0","0.0","300602.8824688941","300602.8824688941","0.0","300602.8824688941","0.0","0.0","300602.8824688941","300602.8824688941","0.0","300602.8824688941","0.0","0.0","300602.8824688941","265237.83747255336","0.0","265237.83747255336","0.0","0.0","265237.83747255336","265237.83747255336","0.0","265237.83747255336","0.0","0.0","265237.83747255336","353650.4499634057","353650.4499634057","353650.4499634057","353650.4499634057"
"Training Forecast","Eagle Ford Shale ""A"" D&C 015","Eagle Ford Shale Type Well A","Gas","2013-02-01","299774.3323132787","0.0","299774.3323132787","0.0","0.0","299774.3323132787","299774.3323132787","0.0","299774.3323132787","0.0","0.0","299774.3323132787","299774.3323132787","0.0","299774.3323132787","0.0","0.0","299774.3323132787","299774.3323132787","0.0","299774.3323132787","0.0","0.0","299774.3323132787","254808.18246628623","0.0","254808.18246628623","0.0","0.0","254808.18246628623","254808.18246628623","0.0","254808.18246628623","0.0","0.0","254808.18246628623","254808.18246628623","0.0","254808.18246628623","0.0","0.0","254808.18246628623","254808.18246628623","0.0","254808.18246628623","0.0","0.0","254808.18246628623","224830.74923495902","0.0","224830.74923495902","0.0","0.0","224830.74923495902","224830.74923495902","0.0","224830.74923495902","0.0","0.0","224830.74923495902","299774.3323132787","299774.3323132787","299774.3323132787","299774.3323132787"
"Training Forecast","Eagle Ford Shale ""A"" D&C 015","Eagle Ford Shale Type Well A","Gas","2013-03-01","306517.32539676037","0.0","306517.32539676037","0.0","0.0","306517.32539676037","306517.32539676037","0.0","306517.32539676037","0.0","0.0","306517.32539676037","306517.32539676037","0.0","306517.32539676037","0.0","0.0","306517.32539676037","306517.32539676037","0.0","306517.32539676037","0.0","0.0","306517.32539676037","260539.7265872471","0.0","260539.7265872471","0.0","0.0","260539.7265872471","260539.7265872471","0.0","260539.7265872471","0.0","0.0","260539.7265872471","260539.7265872471","0.0","260539.7265872471","0.0","0.0","260539.7265872471","260539.7265872471","0.0","260539.7265872471","0.0","0.0","260539.7265872471","229887.99404757144","0.0","229887.99404757144","0.0","0.0","229887.99404757144","229887.99404757144","0.0","229887.99404757144","0.0","0.0","229887.99404757144","306517.32539676037","306517.32539676037","306517.32539676037","306517.32539676037"
